,place_id,filter_id,name
2690,1079,4,목인박물관 목석원
2691,1080,1,이문체육문화센터
2692,1080,4,이문체육문화센터
2693,1080,7,이문체육문화센터
2694,1081,4,대림도서관
2695,1082,4,유리지공예관
2696,1083,2,상명아트센터
2697,1083,7,상명아트센터
2698,1084,1,동대문구체육관
2699,1084,4,동대문구체육관
2700,1085,1,중랑문화체육관
2701,1085,4,중랑문화체육관
2702,1085,7,중랑문화체육관
2703,1086,1,개운산스포츠센터
2704,1087,3,운현궁
2705,1087,7,운현궁
2706,1088,6,서울시립 난지미술창작스튜디오
2707,1088,7,서울시립 난지미술창작스튜디오
2708,1089,1,창동문화체육센터
2709,1089,4,창동문화체육센터
2710,1089,7,창동문화체육센터
2711,1090,7,양천문화원
2712,1090,3,양천문화원
2713,1090,4,양천문화원
2714,1091,6,스튜디오 콘크리트
2715,1091,7,스튜디오 콘크리트
2716,1092,6,중구여성플라자
2717,1092,7,중구여성플라자
2718,1093,7,관악문화관
2719,1094,2,용산아트홀
2720,1094,7,용산아트홀
2721,1095,2,영등포아트홀
2722,1095,7,영등포아트홀
2723,1096,4,강남구민회관
2724,1097,4,국회도서관
2725,1098,3,겸재정선미술관
2726,1098,7,겸재정선미술관
2727,1098,4,겸재정선미술관
2728,1099,3,영등포구청
2729,1099,4,영등포구청
2730,1100,1,중랑구민체육센터
2731,1100,4,중랑구민체육센터
2732,1101,1,강북웰빙스포츠센터
2733,1102,3,갤러리 라메르
2734,1102,7,갤러리 라메르
2735,1103,4,중랑구평생학습관
2736,1104,6,서초여성가족플라자
2737,1104,7,서초여성가족플라자
2738,1105,4,서초구립반포도서관
2739,1106,3,셀린박 갤러리
2740,1106,7,셀린박 갤러리
2741,1107,4,배봉산 숲속 도서관
2742,1108,6,문화공간 이육사
2743,1108,7,문화공간 이육사
2744,1109,3,갤러리 가이아
2745,1109,7,갤러리 가이아
2746,1110,1,서대문문화체육회관
2747,1110,4,서대문문화체육회관
2748,1110,7,서대문문화체육회관
2749,1111,3,종이나라박물관
2750,1111,7,종이나라박물관
2751,1111,4,종이나라박물관
2752,1112,2,두산아트센터 연강홀
2753,1112,7,두산아트센터 연강홀
2754,1113,2,명동난타극장
2755,1113,7,명동난타극장
2756,1114,3,뮤지엄김치간
2757,1114,7,뮤지엄김치간
2758,1115,2,한전아트센터
2759,1115,7,한전아트센터
2760,1116,1,세빛섬
2761,1117,6,문학의집서울
2762,1117,7,문학의집서울
2763,1118,3,서울상상나라
2764,1118,7,서울상상나라
2765,1119,4,강동구립암사도서관
2766,1120,1,광진구민체육센터
2767,1120,4,광진구민체육센터
2768,1121,4,도봉문화정보도서관
2769,1121,7,도봉문화정보도서관
2770,1122,3,서대문자연사박물관
2771,1122,7,서대문자연사박물관
2772,1122,4,서대문자연사박물관
2773,1123,3,경기여고 경운박물관
2774,1123,7,경기여고 경운박물관
2775,1123,4,경기여고 경운박물관
2776,1124,4,SETEC전시장(서울무역전시장)
2777,1125,3,세종대학교 대양홀
2778,1125,4,세종대학교 대양홀
2779,1126,3,국제갤러리
2780,1126,7,국제갤러리
2781,1127,3,김영섭사진화랑
2782,1127,7,김영섭사진화랑
2783,1128,6,평화문화진지
2784,1128,7,평화문화진지
2785,1129,3,디뮤지엄
2786,1129,7,디뮤지엄
2787,1130,2,허리우드 스카이쇼 공연장
2788,1130,7,허리우드 스카이쇼 공연장
2789,1131,3,아웃사이트(out_sight)
2790,1131,7,아웃사이트(out_sight)
2791,1132,2,서울무용센터
2792,1132,7,서울무용센터
2793,1133,6,잠실창작스튜디오
2794,1133,7,잠실창작스튜디오
2795,1134,4,이마트은평점
2796,1135,2,롯데콘서트홀
2797,1135,7,롯데콘서트홀
2798,1136,6,서교예술실험센터
2799,1136,7,서교예술실험센터
2800,1137,3,인사아트센터
2801,1137,7,인사아트센터
2802,1138,3,갤러리 도올
2803,1138,7,갤러리 도올
2804,1139,3,아트선재센터
2805,1139,7,아트선재센터
2806,1140,6,북촌문화센터
2807,1140,7,북촌문화센터
2808,1141,4,등촌지역정보센터
2809,1142,3,노원구청
2810,1142,4,노원구청
2811,1143,3,동대문구청 아트갤러리
2812,1143,7,동대문구청 아트갤러리
2813,1143,4,동대문구청 아트갤러리
2814,1144,2,유니버설아트센터
2815,1144,7,유니버설아트센터
2816,1145,1,손기정문화체육센터
2817,1145,4,손기정문화체육센터
2818,1145,7,손기정문화체육센터
2819,1146,6,성북문화재단
2820,1146,7,성북문화재단
2821,1147,2,국립극단 소극장 판
2822,1147,7,국립극단 소극장 판
2823,1148,3,서울시립 북서울미술관
2824,1148,7,서울시립 북서울미술관
2825,1148,4,서울시립 북서울미술관
2826,1149,2,광림아트센터 장천홀
2827,1149,7,광림아트센터 장천홀
2828,1150,4,서초구립내곡도서관
2829,1151,4,내를 건너서 숲으로 도서관
2830,1152,3,한양도성박물관
2831,1152,7,한양도성박물관
2832,1152,4,한양도성박물관
2833,1153,1,중랑구민회관
2834,1154,3,평강성서유물박물관
2835,1154,7,평강성서유물박물관
2836,1154,4,평강성서유물박물관
2837,1155,3,포스코미술관
2838,1155,7,포스코미술관
2839,1155,4,포스코미술관
2840,1156,3,필갤러리(Fill Gallery)
2841,1156,7,필갤러리(Fill Gallery)
2842,1157,2,서울남산국악당
2843,1157,7,서울남산국악당
2844,1157,5,서울남산국악당
2845,1158,2,동자아트홀
2846,1158,7,동자아트홀
2847,1159,4,구로구립개봉도서관
2848,1160,2,일신홀
2849,1160,7,일신홀
2850,1161,2,더줌아트센터
2851,1161,7,더줌아트센터
2852,1162,2,구로 꿈나무극장
2853,1162,7,구로 꿈나무극장
2854,1163,4,서울도서관
2855,1164,2,용산공예관
2856,1164,8,용산공예관
2857,1165,4,서울특별시여성능력개발원
2858,1166,4,금천구립가산도서관
2859,1167,2,여의도한강공원물빛무대
2860,1167,7,여의도한강공원물빛무대
2861,1168,3,가나아트센터
2862,1168,7,가나아트센터
2863,1169,2,KT&G상상마당 대치
2864,1169,7,KT&G상상마당 대치
2865,1170,3,KT&G 상상마당 갤러리
2866,1170,7,KT&G 상상마당 갤러리
2867,1171,6,상촌재
2868,1171,7,상촌재
2869,1172,4,우리은행 본점
2870,1173,4,서울책보고
2871,1174,6,유담헌
2872,1174,7,유담헌
2873,1175,6,성동문화재단
2874,1175,7,성동문화재단
2875,1176,4,용산구 효창사랑 작은도서관
2876,1177,4,금천구립독산도서관
2877,1178,4,강남구립대치도서관
2878,1179,3,킵인터치
2879,1179,7,킵인터치
2880,1180,6,서울생각마루
2881,1180,7,서울생각마루
2882,1181,3,동덕아트갤러리
2883,1181,7,동덕아트갤러리
2884,1182,3,동호갤러리
2885,1182,7,동호갤러리
2886,1183,1,국기원
2887,1184,3,토포하우스
2888,1184,7,토포하우스
2889,1185,2,아트하우스 모모
2890,1185,7,아트하우스 모모
2891,1186,2,폼텍웍스홀
2892,1186,7,폼텍웍스홀
2893,1187,1,서울함 공원
2894,1188,4,강남구립역삼도서관
2895,1189,3,코리아나미술관
2896,1189,7,코리아나미술관
2897,1189,4,코리아나미술관
2898,1190,4,서울하수도과학관
2899,1191,6,사각사각 플레이스
2900,1191,7,사각사각 플레이스
2901,1192,4,강동구립천호도서관
2902,1193,2,홍익대 대학로 아트센터
2903,1193,7,홍익대 대학로 아트센터
2904,1194,3,농업박물관
2905,1194,7,농업박물관
2906,1194,4,농업박물관
2907,1195,1,장충체육관
2908,1195,4,장충체육관
2909,1196,2,아이러브아트센터
2910,1196,7,아이러브아트센터
2911,1197,3,몽촌역사관
2912,1197,7,몽촌역사관
2913,1198,3,갤러리 JJ
2914,1198,7,갤러리 JJ
2915,1199,7,노원문화원
2916,1199,3,노원문화원
2917,1199,4,노원문화원
2918,1200,3,간송미술관
2919,1200,7,간송미술관
2920,1200,4,간송미술관
2921,1201,4,구로구립개봉어린이도서관
2922,1202,3,OCI미술관
2923,1202,7,OCI미술관
2924,1202,4,OCI미술관
2925,1203,3,쉼박물관
2926,1203,7,쉼박물관
2927,1203,4,쉼박물관
2928,1204,3,서울올림픽기념관
2929,1204,7,서울올림픽기념관
2930,1205,3,이화여자대학교 박물관
2931,1205,4,이화여자대학교 박물관
2932,1206,3,한국금융사박물관
2933,1206,7,한국금융사박물관
2934,1206,4,한국금융사박물관
2935,1207,3,성북구립최만린미술관
2936,1207,7,성북구립최만린미술관
2937,1207,4,성북구립최만린미술관
2938,1208,4,강남구립청담도서관
2939,1209,4,금천구립시흥도서관
2940,1210,4,서울자유시민대학
2941,1211,4,성동구립용답도서관
2942,1212,4,강남구립논현도서관
2943,1213,7,서울문화예술철도 영등포시장역(아트온더무브)
2944,1214,3,서울금성당 샤머니즘박물관
2945,1214,7,서울금성당 샤머니즘박물관
2946,1214,4,서울금성당 샤머니즘박물관
2947,1215,4,용산공예관
2948,1216,4,동대문도서관
2949,1217,1,서울로 7017
2950,1218,4,아름꿈도서관
2951,1219,3,갤러리 비선재
2952,1219,7,갤러리 비선재
2953,1220,4,강남구립행복한도서관
2954,1221,4,강남구립역삼푸른솔도서관
2955,1222,4,강남구립못골도서관
2956,1223,4,금천구립금나래도서관
2957,1224,6,서리풀청년아트갤러리
2958,1224,7,서리풀청년아트갤러리
2959,1224,3,서리풀청년아트갤러리
2960,1225,3,현대카드 스토리지
2961,1225,7,현대카드 스토리지
2962,1226,4,용산구립청파도서관
2963,1227,3,서울과학기술대학교
2964,1227,4,서울과학기술대학교
2965,1228,7,광운대학교동해문화예술관
2966,1228,3,광운대학교동해문화예술관
2967,1228,4,광운대학교동해문화예술관
2968,1229,2,국립극단 백성희장민호극장
2969,1229,7,국립극단 백성희장민호극장
2970,1230,6,팝콘D스퀘어
2971,1230,7,팝콘D스퀘어
2972,1231,2,대원 콘텐츠 라이브
2973,1231,7,대원 콘텐츠 라이브
2974,1232,4,월곡꿈그림도서관
2975,1233,3,한양대학교 박물관
2976,1233,4,한양대학교 박물관
2977,1234,4,우리소리도서관
2978,1235,2,예스24 라이브홀
2979,1235,7,예스24 라이브홀
2980,1236,3,사비나미술관
2981,1236,7,사비나미술관
2982,1236,4,사비나미술관
2983,1237,3,BHAK
2984,1237,7,BHAK
2985,1238,3,전쟁기념관
2986,1238,7,전쟁기념관
2987,1239,3,덕성여자대학교 박물관
2988,1239,4,덕성여자대학교 박물관
2989,1240,3,도산안창호 기념관
2990,1240,7,도산안창호 기념관
2991,1241,6,김희수아트센터
2992,1241,7,김희수아트센터
2993,1242,6,국립박물관문화재단
2994,1242,7,국립박물관문화재단
2995,1242,3,국립박물관문화재단
2996,1242,4,국립박물관문화재단
2997,1243,4,용산 고래이야기 작은도서관
2998,1244,4,수색동 주민센터(다목적실)
2999,1245,4,서울특별시 청년허브
3000,1246,3,서울시립미술관 서소문본관
3001,1246,7,서울시립미술관 서소문본관
3002,1246,4,서울시립미술관 서소문본관
3003,1247,3,경찰박물관
3004,1247,7,경찰박물관
3005,1247,4,경찰박물관
3006,1248,3,국립민속박물관
3007,1248,7,국립민속박물관
3008,1248,4,국립민속박물관
3009,1249,3,한국가구박물관
3010,1249,7,한국가구박물관
3011,1249,4,한국가구박물관
3012,1250,7,서초문화원
3013,1250,3,서초문화원
3014,1250,4,서초문화원
3015,1251,3,한국은행 화폐박물관
3016,1251,7,한국은행 화폐박물관
3017,1251,4,한국은행 화폐박물관
3018,1252,3,코리아나 화장박물관
3019,1252,7,코리아나 화장박물관
3020,1252,4,코리아나 화장박물관
3021,1253,2,롯데월드 시네마
3022,1253,7,롯데월드 시네마
3023,1254,3,윤동주문학관
3024,1254,7,윤동주문학관
3025,1255,4,구로구립온누리도서관
3026,1256,4,세곡도서관
3027,1257,3,안중근의사기념관
3028,1257,7,안중근의사기념관
3029,1258,6,도봉문화재단 쌍문채움도서관
3030,1258,7,도봉문화재단 쌍문채움도서관
3031,1259,3,한국천주교순교자박물관
3032,1259,7,한국천주교순교자박물관
3033,1259,4,한국천주교순교자박물관
3034,1260,3,관악구청
3035,1260,4,관악구청
3036,1261,6,서울시창작공간
3037,1261,7,서울시창작공간
3038,1262,3,서울교육박물관
3039,1262,4,서울교육박물관
3040,1263,3,건국대학교 새천년대공연장
3041,1263,4,건국대학교 새천년대공연장
3042,1264,4,양천도서관
3043,1265,7,몽골 울란바타르 문화진흥원
3044,1266,3,디지털 파빌리온
3045,1266,7,디지털 파빌리온
3046,1267,3,서울역사박물관
3047,1267,7,서울역사박물관
3048,1267,4,서울역사박물관
3049,1268,7,돈화문 서울무형문화재교육전시장
3050,1268,3,돈화문 서울무형문화재교육전시장
3051,1268,4,돈화문 서울무형문화재교육전시장
3052,1269,6,서울생활문화센터 서교
3053,1269,7,서울생활문화센터 서교
3054,1270,7,마포문화원
3055,1270,3,마포문화원
3056,1270,4,마포문화원
3057,1271,4,서울시립과학관
3058,1272,6,서울한방진흥센터
3059,1272,7,서울한방진흥센터
3060,1273,3,스페이스 신선
3061,1273,7,스페이스 신선
3062,1274,3,갤러리비케이 이태원
3063,1274,7,갤러리비케이 이태원
3064,1275,4,구립구산동도서관마을
3065,1276,3,국립현대미술관 덕수궁
3066,1276,7,국립현대미술관 덕수궁
3067,1276,4,국립현대미술관 덕수궁
3068,1277,2,신도림 오페라하우스
3069,1277,7,신도림 오페라하우스
3070,1278,3,갤러리현대
3071,1278,7,갤러리현대
3072,1279,3,서강대학교 박물관
3073,1279,4,서강대학교 박물관
3074,1280,2,롯데시네마 노원
3075,1280,7,롯데시네마 노원
3076,1281,2,상봉시네마
3077,1281,7,상봉시네마
3078,1282,3,전기박물관
3079,1282,7,전기박물관
3080,1282,4,전기박물관
3081,1283,2,영산양재홀
3082,1283,7,영산양재홀
3083,1284,3,서울암사동유적
3084,1284,7,서울암사동유적
3085,1285,2,부암아트
3086,1285,7,부암아트
3087,1286,6,언더스탠드에비뉴
3088,1286,7,언더스탠드에비뉴
3089,1287,4,서울역사편찬원
3090,1288,4,강남구립도곡정보문화도서관
3091,1288,7,강남구립도곡정보문화도서관
3092,1289,3,신문박물관PRESSEUM
3093,1289,7,신문박물관PRESSEUM
3094,1289,4,신문박물관PRESSEUM
3095,1290,3,갤러리세줄
3096,1290,7,갤러리세줄
3097,1291,2,서울아트시네마
3098,1291,7,서울아트시네마
3099,1292,5,조계사
3100,1293,2,세실극장
3101,1293,7,세실극장
3102,1294,3,김세중미술관
3103,1294,7,김세중미술관
3104,1294,4,김세중미술관
3105,1295,3,Art Space Loo
3106,1295,7,Art Space Loo
3107,1296,3,삼각산시민청 2동
3108,1296,5,삼각산시민청 2동
3109,1297,8,삼청각
3110,1298,3,일민미술관
3111,1298,7,일민미술관
3112,1298,4,일민미술관
3113,1299,3,성북예술창작터
3114,1299,7,성북예술창작터
3115,1300,3,밀알학교 세라믹 팔레스홀
3116,1300,4,밀알학교 세라믹 팔레스홀
3117,1301,3,금나래갤러리
3118,1301,7,금나래갤러리
3119,1302,4,송파어린이도서관
3120,1303,3,가톨릭대학교 전례박물관
3121,1303,4,가톨릭대학교 전례박물관
3122,1304,3,충무로영상센터 오!재미동
3123,1304,7,충무로영상센터 오!재미동
3124,1305,1,옹기테마공원 체험장
3125,1306,6,연희문학창작촌
3126,1306,7,연희문학창작촌
3127,1307,3,성북선잠박물관
3128,1307,7,성북선잠박물관
3129,1307,4,성북선잠박물관
3130,1308,2,경향아트힐
3131,1308,7,경향아트힐
3132,1309,4,구립상림도서관
3133,1310,3,두산갤러리
3134,1310,7,두산갤러리
3135,1311,4,마포구립서강도서관
3136,1312,3,경희대학교 자연사박물관
3137,1312,4,경희대학교 자연사박물관
3138,1313,3,우면산관문사
3139,1313,5,우면산관문사
3140,1314,4,까망돌도서관
3141,1315,3,동덕여자대학교 박물관
3142,1315,4,동덕여자대학교 박물관
3143,1316,6,신당창작아케이드
3144,1316,7,신당창작아케이드
3145,1317,7,주한이탈리아문화원
3146,1317,3,주한이탈리아문화원
3147,1317,4,주한이탈리아문화원
3148,1318,7,주한일본대사관 공보문화원
3149,1318,3,주한일본대사관 공보문화원
3150,1318,4,주한일본대사관 공보문화원
3151,1319,7,주한중국문화원
3152,1319,3,주한중국문화원
3153,1319,4,주한중국문화원
3154,1320,3,경인미술관
3155,1320,7,경인미술관
3156,1320,4,경인미술관
3157,1321,2,CKL스테이지
3158,1321,7,CKL스테이지
3159,1322,4,구로구립하늘도서관
3160,1323,4,구로구립궁동어린이도서관
3161,1324,6,문래예술공장
3162,1324,7,문래예술공장
3163,1325,3,반포잠원교육지원센터
3164,1325,4,반포잠원교육지원센터
3165,1326,1,성암아트홀
3166,1327,2,파랑새극장
3167,1327,7,파랑새극장
3168,1328,3,관훈갤러리
3169,1328,7,관훈갤러리
3170,1329,3,금호미술관
3171,1329,7,금호미술관
3172,1329,4,금호미술관
3173,1330,4,정독도서관
3174,1331,3,국립중앙박물관 극장 용
3175,1331,7,국립중앙박물관 극장 용
3176,1331,4,국립중앙박물관 극장 용
3177,1332,3,숙명여자대학교 박물관
3178,1332,4,숙명여자대학교 박물관
3179,1333,3,토탈미술관
3180,1333,7,토탈미술관
3181,1333,4,토탈미술관
3182,1334,2,열린극장
3183,1334,7,열린극장
3184,1335,2,양천문화회관
3185,1335,7,양천문화회관
3186,1336,4,강남도서관
3187,1337,4,강동도서관
3188,1338,4,강북문화정보도서관
3189,1338,7,강북문화정보도서관
3190,1339,3,어반아트
3191,1339,7,어반아트
3192,1340,3,갤러리미즈
3193,1340,7,갤러리미즈
3194,1341,8,블루레인 라운지
3195,1342,3,아트사이드 갤러리
3196,1342,7,아트사이드 갤러리
3197,1343,2,동숭아트센터
3198,1343,7,동숭아트센터
3199,1344,3,이화여자대학교 자연사박물관
3200,1344,4,이화여자대학교 자연사박물관
3201,1345,3,노원평생학습관
3202,1345,5,노원평생학습관
3203,1346,3,롯데화랑(본점)
3204,1346,7,롯데화랑(본점)
3205,1347,2,노원어린이극장
3206,1347,7,노원어린이극장
3207,1348,2,영산아트홀
3208,1348,7,영산아트홀
3209,1349,3,소마미술관
3210,1349,7,소마미술관
3211,1349,4,소마미술관
3212,1350,3,초전섬유 퀼트박물관
3213,1350,7,초전섬유 퀼트박물관
3214,1350,4,초전섬유 퀼트박물관
3215,1351,3,동산방화랑
3216,1351,7,동산방화랑
3217,1352,3,육군박물관
3218,1352,7,육군박물관
3219,1352,4,육군박물관
3220,1353,2,예술의 전당
3221,1353,7,예술의 전당
3222,1354,2,연우소극장
3223,1354,7,연우소극장
3224,1355,3,조선일보미술관
3225,1355,7,조선일보미술관
3226,1355,4,조선일보미술관
3227,1356,3,조형갤러리
3228,1356,7,조형갤러리
3229,1357,3,카이스갤러리
3230,1357,7,카이스갤러리
3231,1358,2,백암아트홀
3232,1358,7,백암아트홀
3233,1359,2,뮤지컬점프
3234,1359,7,뮤지컬점프
3235,1360,3,PKM 갤러리
3236,1360,7,PKM 갤러리
3237,1361,2,모차르트홀
3238,1361,7,모차르트홀
3239,1362,1,서울월드컵경기장
3240,1363,3,갤러리 룩스
3241,1363,7,갤러리 룩스
3242,1364,2,대한극장
3243,1364,7,대한극장
3244,1365,3,표갤러리
3245,1365,7,표갤러리
3246,1366,3,예화랑
3247,1366,7,예화랑
3248,1367,3,성곡미술관
3249,1367,7,성곡미술관
3250,1367,4,성곡미술관
3251,1368,6,대학로연습실
3252,1368,7,대학로연습실
3253,1369,2,국립국악원
3254,1369,7,국립국악원
3255,1369,5,국립국악원
3256,1370,2,국립극장
3257,1370,7,국립극장
3258,1371,4,국립서울과학관
3259,1372,3,서울대학교 치의학대학원 치의학박물관
3260,1372,4,서울대학교 치의학대학원 치의학박물관
3261,1373,2,금호아트홀 연세
3262,1373,7,금호아트홀 연세
3263,1374,2,나루아트센터
3264,1374,7,나루아트센터
3265,1375,2,극단 대학로극장
3266,1375,7,극단 대학로극장
3267,1376,3,갤러리원
3268,1376,7,갤러리원
3269,1377,3,대림미술관
3270,1377,7,대림미술관
3271,1377,4,대림미술관
3272,1378,3,아트센터 나비
3273,1378,7,아트센터 나비
3274,1379,2,명동대성당 꼬스트홀
3275,1379,7,명동대성당 꼬스트홀
3276,1380,3,선화랑
3277,1380,7,선화랑
3278,1381,3,한국영화박물관
3279,1381,7,한국영화박물관
3280,1381,4,한국영화박물관
3281,1382,3,세계장신구박물관
3282,1382,7,세계장신구박물관
3283,1382,4,세계장신구박물관
3284,1383,3,서울약령시한의약박물관
3285,1383,7,서울약령시한의약박물관
3286,1383,4,서울약령시한의약박물관
3287,1384,3,환기미술관
3288,1384,7,환기미술관
3289,1384,4,환기미술관
3290,1385,3,북촌박물관
3291,1385,7,북촌박물관
3292,1385,4,북촌박물관
3293,1386,3,영인문학관
3294,1386,7,영인문학관
3295,1387,3,연세대학교신촌캠퍼스박물관
3296,1387,7,연세대학교신촌캠퍼스박물관
3297,1387,4,연세대학교신촌캠퍼스박물관
3298,1388,3,숙명여자대학교 정영양자수박물관
3299,1388,4,숙명여자대학교 정영양자수박물관
3300,1389,3,백범김구기념관
3301,1389,7,백범김구기념관
3302,1390,3,보나장신구박물관
3303,1390,7,보나장신구박물관
3304,1390,4,보나장신구박물관
3305,1391,3,한국불교역사 문화기념관
3306,1391,7,한국불교역사 문화기념관
3307,1391,5,한국불교역사 문화기념관
3308,1392,3,상명대학교 박물관
3309,1392,4,상명대학교 박물관
3310,1393,2,서울돈화문국악당
3311,1393,7,서울돈화문국악당
3312,1393,5,서울돈화문국악당
3313,1394,7,용산문화원
3314,1394,3,용산문화원
3315,1394,4,용산문화원
3316,1395,4,롯데월드 어드벤처
3317,1396,3,호림박물관
3318,1396,7,호림박물관
3319,1396,4,호림박물관
3320,1397,3,서대문형무소역사관
3321,1397,7,서대문형무소역사관
3322,1398,2,삼일로창고극장
3323,1398,7,삼일로창고극장
3324,1399,3,인사아트프라자갤러리
3325,1399,7,인사아트프라자갤러리
3326,1400,2,샤롯데씨어터
3327,1400,7,샤롯데씨어터
3328,1401,3,명원박물관
3329,1401,7,명원박물관
3330,1401,4,명원박물관
3331,1402,2,소월아트홀
3332,1402,7,소월아트홀
3333,1403,3,생명과학박물관
3334,1403,7,생명과학박물관
3335,1403,4,생명과학박물관
3336,1404,3,고려대학교 박물관
3337,1404,4,고려대학교 박물관
3338,1405,2,금천마을활력소 어울샘
3339,1406,2,두산아트센터 스페이스111
3340,1406,7,두산아트센터 스페이스111
3341,1407,6,아트숨비센터 
3342,1407,7,아트숨비센터 
3343,1408,3,무빙아트미술교육원 
3344,1408,4,무빙아트미술교육원 
3345,1409,2,대안공간 ○:PEN
3346,1409,7,대안공간 ○:PEN
3347,1410,5,서울풍물시장 청춘일번가
3348,1411,6,서울생활문화센터 체부
3349,1411,7,서울생활문화센터 체부
3350,1412,3,서울도시건축전시관
3351,1412,7,서울도시건축전시관
3352,1413,3,슈페리어갤러리
3353,1413,7,슈페리어갤러리
3354,1414,6,서울생활문화센터 낙원
3355,1414,7,서울생활문화센터 낙원
3356,1415,5,플랫폼창동61
3357,1416,4,구로구립 꿈마을도서관
3358,1417,2,평촌아트홀
3359,1417,7,평촌아트홀
3360,1418,3,종로구립 고희동미술관
3361,1418,7,종로구립 고희동미술관
3362,1418,4,종로구립 고희동미술관
3363,1419,3,갤러리 구루지
3364,1419,7,갤러리 구루지
3365,1420,8,SPACE 1257
3366,1421,3,세계골프역사박물관
3367,1421,7,세계골프역사박물관
3368,1421,4,세계골프역사박물관
3369,1422,3,경춘선숲길 갤러리
3370,1422,7,경춘선숲길 갤러리
3371,1423,3,국립중앙박물관
3372,1423,7,국립중앙박물관
3373,1423,4,국립중앙박물관
3374,1424,2,청춘극장
3375,1424,7,청춘극장
3376,1425,3,서울우리소리박물관
3377,1425,7,서울우리소리박물관
3378,1425,4,서울우리소리박물관
3379,1426,4,대방어린이도서관
3380,1427,1,광진숲나루
3381,1428,7,북촌전통공예체험관
3382,1429,3,함석헌기념관
3383,1429,7,함석헌기념관
3384,1430,3,SeMA 벙커
3385,1430,7,SeMA 벙커
3386,1431,3,다문화박물관
3387,1431,7,다문화박물관
3388,1431,4,다문화박물관
3389,1432,3,갤러리 히든플레이스
3390,1432,7,갤러리 히든플레이스
3391,1433,1,서울광장
3392,1434,3,갤러리240
3393,1434,7,갤러리240
3394,1435,3,장디자인아트 JeanDesignArt
3395,1435,7,장디자인아트 JeanDesignArt
3396,1436,3,청화랑
3397,1436,7,청화랑
3398,1437,3,북서울꿈의숲아트센터 드림갤러리
3399,1437,7,북서울꿈의숲아트센터 드림갤러리
3400,1438,1,남산 소나무 힐링숲
3401,1439,4,국사봉숲속작은도서관
3402,1440,1,남산공원 호현당
3403,1441,3,호리아트스페이스
3404,1441,7,호리아트스페이스
3405,1442,3,전태일기념관
3406,1442,7,전태일기념관
3407,1443,3,동작아트갤러리
3408,1443,7,동작아트갤러리
3409,1444,1,북서울꿈의숲아트센터
3410,1445,3,이한열기념관
3411,1445,7,이한열기념관
3412,1446,2,유니플렉스
3413,1446,7,유니플렉스
3414,1447,2,선돌극장 (예술 공연장)
3415,1447,7,선돌극장 (예술 공연장)
3416,1448,7,동작문화원
3417,1448,3,동작문화원
3418,1448,4,동작문화원
3419,1449,2,충무아트센터
3420,1449,7,충무아트센터
3421,1450,4,국립중앙도서관 실감서재
3422,1451,4,구로기적의도서관
3423,1452,3,브랜뉴디지털아트갤러리
3424,1452,7,브랜뉴디지털아트갤러리
3425,1453,1,오류역 문화공원
3426,1453,7,오류역 문화공원
3427,1454,3,기생충박물관
3428,1454,7,기생충박물관
3429,1454,4,기생충박물관
3430,1455,4,사당솔밭도서관
3431,1456,2,서울놀이마당
3432,1456,7,서울놀이마당
3433,1457,3,경교장(사적 제465호)
3434,1457,7,경교장(사적 제465호)
3435,1458,6,하라스튜디오
3436,1458,7,하라스튜디오
3437,1459,4,동작어린이도서관
3438,1460,3,도봉구민청 1층 갤러리
3439,1460,7,도봉구민청 1층 갤러리
3440,1461,4,약수도서관
3441,1462,4,불암도서관
3442,1463,2,아티스탄홀
3443,1463,7,아티스탄홀
3444,1464,2,마루아트홀
3445,1464,7,마루아트홀
3446,1465,3,북촌한옥역사관
3447,1465,7,북촌한옥역사관
3448,1466,4,경의선 책거리
3449,1467,1,서울기록원
3450,1468,1,서울시청 하늘광장 갤러리
3451,1468,3,서울시청 하늘광장 갤러리
3452,1468,7,서울시청 하늘광장 갤러리
3453,1469,6,상계예술마당
3454,1469,7,상계예술마당
3455,1470,3,사육신역사관
3456,1470,7,사육신역사관
3457,1471,4,동작샘터도서관
3458,1472,6,문화공간 정담
3459,1472,7,문화공간 정담
3460,1473,6,강남힐링센터(코엑스)
3461,1473,7,강남힐링센터(코엑스)
3462,1474,3,중랑아트센터
3463,1474,7,중랑아트센터
3464,1475,2,답십리영화미디어아트센터
3465,1475,7,답십리영화미디어아트센터
3466,1476,2,국립극장
3467,1476,7,국립극장
3468,1477,4,김영삼도서관
3469,1478,3,청계천박물관 
3470,1478,7,청계천박물관 
3471,1478,4,청계천박물관 
3472,1479,7,성북문화원
3473,1479,3,성북문화원
3474,1479,4,성북문화원
3475,1480,2,음악플러스 아트홀
3476,1480,7,음악플러스 아트홀
3477,1481,4,양천중앙도서관
3478,1482,4,김근태기념도서관
3479,1483,6,송파문화재단
3480,1483,7,송파문화재단
3481,1484,3,송원아트센터
3482,1484,7,송원아트센터
3483,1485,4,서울에너지드림센터
3484,1486,3,구캔갤러리
3485,1486,7,구캔갤러리
3486,1487,2,금천뮤지컬센터
3487,1487,7,금천뮤지컬센터
3488,1488,4,강남구립열린도서관
3489,1489,4,맛동
3490,1490,3,제1서울창의예술교육센터 
3491,1490,4,제1서울창의예술교육센터 
3492,1491,3,삼원갤러리
3493,1491,7,삼원갤러리
3494,1492,3,한양도성 유적전시관
3495,1492,7,한양도성 유적전시관
3496,1493,3,스페이스 이수 
